"NGA","PolID","Time","Class","uniq","Dupl","n"
"Konya Plain","TrBrzL2",-1500,3,"y","n",6
"Konya Plain","TrBrzL2",-1400,3,"n","n",6
"Konya Plain","TrHatNK",-1300,3,"y","n",6
"Konya Plain","TrHatNK",-1200,3,"y","n",6
"Konya Plain","TrNHitt",-1100,3,"y","n",6
"Konya Plain","TrNHitt",-1000,3,"n","n",6
"Konya Plain","TrTabal",-900,3,"y","n",6
"Konya Plain","TrPhryg",-800,3,"y","n",6
"Konya Plain","TrPhryg",-700,3,"n","n",6
"Konya Plain","TrLydia",-600,3,"y","n",6
"Konya Plain","IrAchae",-500,3,"y","y",6
"Konya Plain","IrAchae",-400,3,"n","y",6
"Konya Plain","TrLysim",-300,3,"y","n",6
"Konya Plain","IrSeleu",-200,3,"y","y",6
"Konya Plain","TrCappL",-100,3,"y","n",6
"Konya Plain","ItRomPr",0,3,"y","y",6
"Konya Plain","ItRomPr",100,3,"n","y",6
"Konya Plain","ItRomPr",200,3,"n","y",6
"Konya Plain","TrRomDm",300,3,"y","n",6
"Konya Plain","TrERom*",400,3,"y","n",6
"Konya Plain","TrERom*",500,3,"y","n",6
"Konya Plain","TrERom*",600,3,"y","n",6
"Konya Plain","TrByzM1",700,3,"y","n",6
"Konya Plain","TrByzM1",800,3,"y","n",6
"Konya Plain","TrByzM2",900,3,"y","n",6
"Konya Plain","TrByzM2",1000,3,"y","n",6
"Konya Plain","TrRum**",1100,3,"y","n",6
"Konya Plain","TrRum**",1200,3,"y","n",6
"Konya Plain","IrIlkhn",1300,3,"y","y",6
"Konya Plain","TrOttm1",1400,3,"y","n",6
"Konya Plain","TrOttm2",1500,3,"y","n",6
"Konya Plain","TrOttm3",1600,3,"y","n",6
"Konya Plain","TrOttm4",1700,3,"y","n",6
"Konya Plain","TrOttm4",1800,3,"y","n",6
"Yemeni Coastal Plain","YeNeoL*",-3500,1,"y","n",6
"Yemeni Coastal Plain","YeNeoL*",-3400,1,"n","n",6
"Yemeni Coastal Plain","YeNeoL*",-3300,1,"n","n",6
"Yemeni Coastal Plain","YeNeoL*",-3200,1,"n","n",6
"Yemeni Coastal Plain","YeNeoL*",-3100,1,"n","n",6
"Yemeni Coastal Plain","YeNeoL*",-3000,1,"y","n",6
"Yemeni Coastal Plain","YeNeoL*",-2900,1,"n","n",6
"Yemeni Coastal Plain","YeNeoL*",-2800,1,"n","n",6
"Yemeni Coastal Plain","YeNeoL*",-2700,1,"n","n",6
"Yemeni Coastal Plain","YeNeoL*",-2600,1,"n","n",6
"Yemeni Coastal Plain","YeNeoL*",-2500,1,"n","n",6
"Yemeni Coastal Plain","YeNeoL*",-2400,1,"n","n",6
"Yemeni Coastal Plain","YeNeoL*",-2300,1,"n","n",6
"Yemeni Coastal Plain","YeNeoL*",-2200,1,"n","n",6
"Yemeni Coastal Plain","YeNeoL*",-2100,1,"n","n",6
"Yemeni Coastal Plain","YeNeoL*",-2000,1,"n","n",6
"Yemeni Coastal Plain","YeNeoL*",-1900,1,"n","n",6
"Yemeni Coastal Plain","YeNeoL*",-1800,1,"n","n",6
"Yemeni Coastal Plain","YeNeoL*",-1700,1,"n","n",6
"Yemeni Coastal Plain","YeNeoL*",-1600,2.13778955380396,"n","n",6
"Yemeni Coastal Plain","YeNeoL*",-1500,2.6583752029927,"n","n",6
"Yemeni Coastal Plain","YeNeoL*",-1400,2.04448024333067,"n","n",6
"Yemeni Coastal Plain","YeNeoL*",-1300,2.53743409311036,"n","n",6
"Yemeni Coastal Plain","YeLBA**",-1200,2.3083795727406,"y","n",6
"Yemeni Coastal Plain","YeLBA**",-1100,2.57343930250761,"n","n",6
"Yemeni Coastal Plain","YeLBA**",-1000,2.90604920961204,"n","n",6
"Yemeni Coastal Plain","YeLBA**",-900,1.79968890108229,"n","n",6
"Yemeni Coastal Plain","YeSabaC",-800,3,"y","n",6
"Yemeni Coastal Plain","YeSabaC",-700,2.14008395266308,"n","n",6
"Yemeni Coastal Plain","YeSabaC",-600,2.91161753920927,"n","n",6
"Yemeni Coastal Plain","YeSabaC",-500,2.37636314619698,"n","n",6
"Yemeni Coastal Plain","YeQatab",-400,2.79092183203899,"y","n",6
"Yemeni Coastal Plain","YeQatab",-300,2.59318052474765,"n","n",6
"Yemeni Coastal Plain","YeQatab",-200,2.54079634407175,"n","n",6
"Yemeni Coastal Plain","YeSaRay",-100,2.71182687357886,"y","n",6
"Yemeni Coastal Plain","YeSaRay",0,2.26483701806907,"n","n",6
"Yemeni Coastal Plain","YeSaRay",100,2.20427959640971,"n","n",6
"Yemeni Coastal Plain","EtAksm1",200,3,"y","n",6
"Yemeni Coastal Plain","YeHmyr1",300,3,"y","n",6
"Yemeni Coastal Plain","YeHmyr2",400,3,"y","n",6
"Yemeni Coastal Plain","YeHmyr2",500,3,"n","n",6
"Yemeni Coastal Plain","IrSasn2",600,3,"y","y",6
"Yemeni Coastal Plain","SyCalUm",700,3,"y","y",6
"Yemeni Coastal Plain","IqAbbs1",800,3,"y","y",6
"Yemeni Coastal Plain","YeZiyad",900,3,"y","n",6
"Yemeni Coastal Plain","YeZiyad",1000,3,"n","n",6
"Yemeni Coastal Plain","YeWarLd",1100,3,"y","n",6
"Yemeni Coastal Plain","EgAyyub",1200,3,"y","y",6
"Yemeni Coastal Plain","YeRasul",1300,3,"y","n",6
"Yemeni Coastal Plain","YeRasul",1400,3,"n","n",6
"Yemeni Coastal Plain","YeTahir",1500,3,"y","n",6
"Yemeni Coastal Plain","TrOttm3",1600,3,"y","y",6
"Yemeni Coastal Plain","YeQasmi",1700,3,"y","n",6
"Yemeni Coastal Plain","YeQasmi",1800,3,"n","n",6
"Sogdiana","TjSaraz",-3500,1,"y","n",6
"Sogdiana","TjSaraz",-3400,1,"n","n",6
"Sogdiana","TjSaraz",-3300,1,"n","n",6
"Sogdiana","TjSaraz",-3200,1,"n","n",6
"Sogdiana","TjSaraz",-3100,1,"n","n",6
"Sogdiana","TjSaraz",-3000,1,"n","n",6
"Sogdiana","TjSaraz",-2900,1,"n","n",6
"Sogdiana","TjSaraz",-2800,1,"n","n",6
"Sogdiana","TjSaraz",-2700,1,"n","n",6
"Sogdiana","TjSaraz",-2600,1,"n","n",6
"Sogdiana","TjSaraz",-2500,1,"n","n",6
"Sogdiana","TjSaraz",-2400,1,"n","n",6
"Sogdiana","TjSaraz",-2300,1,"n","n",6
"Sogdiana","TjSaraz",-2200,1,"n","n",6
"Sogdiana","TjSaraz",-2100,1,"n","n",6
"Sogdiana","KzAndro",-2000,2.5,"y","n",6
"Sogdiana","KzAndro",-1900,2.5,"n","n",6
"Sogdiana","KzAndro",-1800,2.5,"n","n",6
"Sogdiana","KzAndro",-1700,2.5,"n","n",6
"Sogdiana","KzAndro",-1600,2.5,"n","n",6
"Sogdiana","KzAndro",-1500,2.5,"n","n",6
"Sogdiana","UzKok01",-1400,2.5,"y","n",6
"Sogdiana","UzKok01",-1300,2.5,"n","n",6
"Sogdiana","UzKok01",-1200,2.5,"n","n",6
"Sogdiana","UzKok01",-1100,2.5,"n","n",6
"Sogdiana","UzKok01",-1000,2.5,"n","n",6
"Sogdiana","UzKhw01",-900,2.5,"y","n",6
"Sogdiana","UzKhw01",-800,3,"n","n",6
"Sogdiana","UzKok02",-700,3,"y","n",6
"Sogdiana","UzKok02",-600,3,"n","n",6
"Sogdiana","IrAchae",-500,3,"y","y",6
"Sogdiana","IrAchae",-400,3,"n","y",6
"Sogdiana","IrSeleu",-300,3,"y","y",6
"Sogdiana","AfGrBct",-200,3,"y","n",6
"Sogdiana","AfTochr",-100,3,"y","n",6
"Sogdiana","AfTochr",0,3,"n","n",6
"Sogdiana","AfKushn",100,3,"y","n",6
"Sogdiana","AfKushn",200,3,"y","n",6
"Sogdiana","IrSasn1",300,3,"y","y",6
"Sogdiana","AfKidar",400,3,"y","n",6
"Sogdiana","AfHepht",500,3,"y","n",6
"Sogdiana","KgWTurk",600,3,"y","n",6
"Sogdiana","UzSogdi",700,3,"y","n",6
"Sogdiana","IqAbbs1",800,3,"y","y",6
"Sogdiana","UzSamnd",900,3,"y","n",6
"Sogdiana","KgKarKh",1000,3,"y","n",6
"Sogdiana","KgKarKh",1100,3,"y","n",6
"Sogdiana","KgKarKh",1200,3,"y","n",6
"Sogdiana","UzChagt",1300,3,"y","n",6
"Sogdiana","UzTimur",1400,3,"y","n",6
"Sogdiana","UzTimur",1500,3,"y","n",6
"Sogdiana","UzJanid",1600,3,"y","n",6
"Sogdiana","UzJanid",1700,3,"y","n",6
"Orkhon Valley","MnXngnE",-1400,3,"y","n",6
"Orkhon Valley","MnXngnE",-1300,3,"y","n",6
"Orkhon Valley","MnXngnE",-1200,3,"n","n",6
"Orkhon Valley","MnXngnE",-1100,3,"n","n",6
"Orkhon Valley","MnXngnE",-1000,3,"n","n",6
"Orkhon Valley","MnXngnE",-900,3,"n","n",6
"Orkhon Valley","MnXngnE",-800,3,"n","n",6
"Orkhon Valley","MnXngnE",-700,3,"y","n",6
"Orkhon Valley","MnXngnE",-600,3,"n","n",6
"Orkhon Valley","MnXngnE",-500,3,"y","n",6
"Orkhon Valley","MnXngnE",-400,3,"y","n",6
"Orkhon Valley","MnXngnE",-300,3,"n","n",6
"Orkhon Valley","MnXngnM",-200,3,"y","n",6
"Orkhon Valley","MnXngnM",-100,3,"n","n",6
"Orkhon Valley","MnXngnL",0,3,"y","n",6
"Orkhon Valley","MnXianb",100,3,"y","n",6
"Orkhon Valley","MnXianb",200,3,"n","n",6
"Orkhon Valley","MnRourn",300,3,"y","n",6
"Orkhon Valley","MnRourn",400,3,"n","n",6
"Orkhon Valley","MnRourn",500,3,"y","n",6
"Orkhon Valley","MnETurk",600,3,"y","n",6
"Orkhon Valley","MnTurk2",700,3,"y","n",6
"Orkhon Valley","MnUigur",800,3,"y","n",6
"Orkhon Valley","MnShiwe",900,1.13641900135526,"y","n",6
"Orkhon Valley","MnKhitn",1000,3,"y","n",6
"Orkhon Valley","MnKhitn",1100,3,"n","n",6
"Orkhon Valley","MnMongE",1200,2.66412438263531,"y","n",6
"Orkhon Valley","MnMngKh",1300,3,"y","n",6
"Orkhon Valley","MnMongL",1400,3,"y","n",6
"Orkhon Valley","MnMongL",1500,3,"y","n",6
"Orkhon Valley","MnMongL",1600,3,"y","n",6
"Orkhon Valley","MnZungh",1700,3,"y","n",6
"Orkhon Valley","CnQingL",1800,3,"y","y",6
"Orkhon Valley","CnQingL",1900,3,"n","y",6
"Lena River Valley","RuYakuE",1400,1,"y","n",6
"Lena River Valley","RuYakuE",1500,2.42821442975855,"n","n",6
"Lena River Valley","RuYakuE",1600,1,"n","n",6
"Lena River Valley","RuYakuL",1700,2.51679488119169,"y","n",6
"Lena River Valley","RuYakuL",1800,2.34602491802868,"n","n",6
"Lena River Valley","RuYakuL",1900,2.66212830413655,"y","n",6
"Kachi Plain","PkAcerN",-7500,1,"y","n",6
"Kachi Plain","PkAcerN",-7400,1,"n","n",6
"Kachi Plain","PkAcerN",-7300,1,"n","n",6
"Kachi Plain","PkAcerN",-7200,1,"n","n",6
"Kachi Plain","PkAcerN",-7100,1,"n","n",6
"Kachi Plain","PkAcerN",-7000,1,"n","n",6
"Kachi Plain","PkAcerN",-6900,1,"n","n",6
"Kachi Plain","PkAcerN",-6800,1,"n","n",6
"Kachi Plain","PkAcerN",-6700,1,"n","n",6
"Kachi Plain","PkAcerN",-6600,1,"n","n",6
"Kachi Plain","PkAcerN",-6500,1,"n","n",6
"Kachi Plain","PkAcerN",-6400,1,"n","n",6
"Kachi Plain","PkAcerN",-6300,1,"n","n",6
"Kachi Plain","PkAcerN",-6200,1,"n","n",6
"Kachi Plain","PkAcerN",-6100,1,"n","n",6
"Kachi Plain","PkAcerN",-6000,1,"n","n",6
"Kachi Plain","PkAcerN",-5900,1,"n","n",6
"Kachi Plain","PkAcerN",-5800,1,"n","n",6
"Kachi Plain","PkAcerN",-5700,1,"n","n",6
"Kachi Plain","PkAcerN",-5600,1,"n","n",6
"Kachi Plain","PkCeraN",-5500,1,"y","n",6
"Kachi Plain","PkCeraN",-5400,1,"n","n",6
"Kachi Plain","PkCeraN",-5300,1,"n","n",6
"Kachi Plain","PkCeraN",-5200,1,"n","n",6
"Kachi Plain","PkCeraN",-5100,1,"n","n",6
"Kachi Plain","PkCeraN",-5000,2,"n","n",6
"Kachi Plain","PkCeraN",-4900,2,"n","n",6
"Kachi Plain","PkCeraN",-4800,2,"n","n",6
"Kachi Plain","PkCeraN",-4700,2,"n","n",6
"Kachi Plain","PkCeraN",-4600,2,"n","n",6
"Kachi Plain","PkCeraN",-4500,2,"n","n",6
"Kachi Plain","PkCeraN",-4400,2,"n","n",6
"Kachi Plain","PkCeraN",-4300,2,"n","n",6
"Kachi Plain","PkCeraN",-4200,2,"n","n",6
"Kachi Plain","PkCeraN",-4100,2,"n","n",6
"Kachi Plain","PkChalc",-4000,2,"y","n",6
"Kachi Plain","PkChalc",-3900,2,"n","n",6
"Kachi Plain","PkChalc",-3800,2,"n","n",6
"Kachi Plain","PkChalc",-3700,2,"n","n",6
"Kachi Plain","PkChalc",-3600,2,"n","n",6
"Kachi Plain","PkChalc",-3500,2,"n","n",6
"Kachi Plain","PkChalc",-3400,2,"n","n",6
"Kachi Plain","PkChalc",-3300,2,"n","n",6
"Kachi Plain","PkPreUr",-3200,2,"y","n",6
"Kachi Plain","PkPreUr",-3100,2,"n","n",6
"Kachi Plain","PkPreUr",-3000,3,"n","n",6
"Kachi Plain","PkPreUr",-2900,3,"n","n",6
"Kachi Plain","PkPreUr",-2800,3,"n","n",6
"Kachi Plain","PkPreUr",-2700,3,"n","n",6
"Kachi Plain","PkPreUr",-2600,3,"n","n",6
"Kachi Plain","PkUrbn1",-2500,3,"y","n",6
"Kachi Plain","PkUrbn1",-2400,3,"n","n",6
"Kachi Plain","PkUrbn1",-2300,3,"n","n",6
"Kachi Plain","PkUrbn1",-2200,3,"n","n",6
"Kachi Plain","PkUrbn2",-2100,3,"y","n",6
"Kachi Plain","PkUrbn2",-2000,3,"n","n",6
"Kachi Plain","PkUrbn2",-1900,3,"n","n",6
"Kachi Plain","PkPostU",-1800,3,"y","n",6
"Kachi Plain","PkPostU",-1700,3,"n","n",6
"Kachi Plain","PkPostU",-1600,3,"y","n",6
"Kachi Plain","PkPostU",-1500,3,"n","n",6
"Kachi Plain","PkPostU",-1400,3,"n","n",6
"Kachi Plain","PkProto",-1300,3,"y","n",6
"Kachi Plain","PkProto",-1200,3,"n","n",6
"Kachi Plain","PkProto",-1100,3,"n","n",6
"Kachi Plain","PkProto",-1000,3,"n","n",6
"Kachi Plain","PkProto",-900,3,"n","n",6
"Kachi Plain","PkProto",-800,3,"y","n",6
"Kachi Plain","PkProto",-700,3,"y","n",6
"Kachi Plain","PkProto",-600,3,"n","n",6
"Kachi Plain","IrAchae",-500,3,"y","y",6
"Kachi Plain","IrAchae",-400,3,"n","y",6
"Kachi Plain","InMaury",-300,3,"y","y",6
"Kachi Plain","InMaury",-200,3,"n","y",6
"Kachi Plain","PkIndGr",-100,3,"y","n",6
"Kachi Plain","IrPart1",0,3,"y","y",6
"Kachi Plain","AfKushn",100,3,"y","y",6
"Kachi Plain","AfKushn",200,3,"n","y",6
"Kachi Plain","IrSasn1",300,3,"y","y",6
"Kachi Plain","IrSasn1",400,3,"n","y",6
"Kachi Plain","AfHepht",500,3,"y","y",6
"Kachi Plain","IrSasn2",600,3,"y","y",6
"Kachi Plain","SyCalUm",700,3,"y","y",6
"Kachi Plain","IqAbbs1",800,3,"y","y",6
"Kachi Plain","PkSind1",900,3,"y","n",6
"Kachi Plain","PkSind1",1000,3,"y","n",6
"Kachi Plain","PkSind1",1100,3,"n","n",6
"Kachi Plain","AfGhurd",1200,3,"y","n",6
"Kachi Plain","InDelh*",1300,3,"y","n",6
"Kachi Plain","PkSind2",1400,3,"y","n",6
"Kachi Plain","PkSind2",1500,3,"y","n",6
"Kachi Plain","InMugl*",1600,3,"y","n",6
"Kachi Plain","InMugl*",1700,3,"y","n",6
"Kachi Plain","AfDurrn",1800,3,"y","n",6
"Middle Ganga","InGangN",-7000,1,"y","n",6
"Middle Ganga","InGangN",-6900,1,"n","n",6
"Middle Ganga","InGangN",-6800,1,"n","n",6
"Middle Ganga","InGangN",-6700,1,"n","n",6
"Middle Ganga","InGangN",-6600,1,"n","n",6
"Middle Ganga","InGangN",-6500,1,"n","n",6
"Middle Ganga","InGangN",-6400,1,"n","n",6
"Middle Ganga","InGangN",-6300,1,"n","n",6
"Middle Ganga","InGangN",-6200,1,"n","n",6
"Middle Ganga","InGangN",-6100,1,"n","n",6
"Middle Ganga","InGangN",-6000,1,"n","n",6
"Middle Ganga","InGangN",-5900,1,"n","n",6
"Middle Ganga","InGangN",-5800,1,"n","n",6
"Middle Ganga","InGangN",-5700,1,"n","n",6
"Middle Ganga","InGangN",-5600,1,"n","n",6
"Middle Ganga","InGangN",-5500,1,"n","n",6
"Middle Ganga","InGangN",-5400,1,"n","n",6
"Middle Ganga","InGangN",-5300,1,"n","n",6
"Middle Ganga","InGangN",-5200,1,"n","n",6
"Middle Ganga","InGangN",-5100,1,"n","n",6
"Middle Ganga","InGangN",-5000,1,"n","n",6
"Middle Ganga","InGangN",-4900,1,"n","n",6
"Middle Ganga","InGangN",-4800,1,"n","n",6
"Middle Ganga","InGangN",-4700,1,"n","n",6
"Middle Ganga","InGangN",-4600,1,"n","n",6
"Middle Ganga","InGangN",-4500,1,"n","n",6
"Middle Ganga","InGangN",-4400,1,"n","n",6
"Middle Ganga","InGangN",-4300,1,"n","n",6
"Middle Ganga","InGangN",-4200,1,"n","n",6
"Middle Ganga","InGangN",-4100,1,"n","n",6
"Middle Ganga","InGangN",-4000,1,"n","n",6
"Middle Ganga","InGangN",-3900,1,"n","n",6
"Middle Ganga","InGangN",-3800,1,"n","n",6
"Middle Ganga","InGangN",-3700,1,"n","n",6
"Middle Ganga","InGangN",-3600,1,"n","n",6
"Middle Ganga","InGangN",-3500,1,"n","n",6
"Middle Ganga","InGangN",-3400,1,"n","n",6
"Middle Ganga","InGangN",-3300,1,"n","n",6
"Middle Ganga","InGangN",-3200,1,"n","n",6
"Middle Ganga","InGangN",-3100,1,"n","n",6
"Middle Ganga","InGangC",-3000,1,"y","n",6
"Middle Ganga","InGangC",-2900,1,"n","n",6
"Middle Ganga","InGangC",-2800,1,"n","n",6
"Middle Ganga","InGangC",-2700,1,"n","n",6
"Middle Ganga","InGangC",-2600,1,"n","n",6
"Middle Ganga","InGangC",-2500,1,"n","n",6
"Middle Ganga","InGangC",-2400,1,"n","n",6
"Middle Ganga","InGangC",-2300,1,"n","n",6
"Middle Ganga","InGangC",-2200,1,"n","n",6
"Middle Ganga","InGangC",-2100,1,"n","n",6
"Middle Ganga","InGangC",-2000,1,"n","n",6
"Middle Ganga","InGangC",-1900,1,"n","n",6
"Middle Ganga","InGangC",-1800,1,"n","n",6
"Middle Ganga","InGangC",-1700,1,"n","n",6
"Middle Ganga","InGangC",-1600,1,"n","n",6
"Middle Ganga","InGangC",-1500,1,"n","n",6
"Middle Ganga","InGangC",-1400,1,"n","n",6
"Middle Ganga","InGangC",-1300,1,"n","n",6
"Middle Ganga","InGangC",-1200,1,"n","n",6
"Middle Ganga","InGangC",-1100,1,"n","n",6
"Middle Ganga","InGangC",-1000,1,"n","n",6
"Middle Ganga","InGangC",-900,1,"n","n",6
"Middle Ganga","InGangC",-800,1,"n","n",6
"Middle Ganga","InGangC",-700,1,"n","n",6
"Middle Ganga","InMahaJ",-600,1,"y","n",6
"Middle Ganga","InMahaJ",-500,3,"n","n",6
"Middle Ganga","InMahaJ",-400,3,"y","n",6
"Middle Ganga","InMaury",-300,3,"y","n",6
"Middle Ganga","InMaury",-200,3,"n","n",6
"Middle Ganga","InSunga",-100,3,"y","n",6
"Middle Ganga","InAyodE",0,2.64020407142919,"y","n",6
"Middle Ganga","AfKushn",100,3,"y","y",6
"Middle Ganga","AfKushn",200,3,"n","y",6
"Middle Ganga","AfKushn",300,3,"n","y",6
"Middle Ganga","InGupta",400,3,"y","n",6
"Middle Ganga","InGupta",500,3,"n","n",6
"Middle Ganga","InMagad",600,2.55676996016718,"y","n",6
"Middle Ganga","InKanau",700,3,"y","n",6
"Middle Ganga","InRasht",800,3,"y","y",6
"Middle Ganga","InGurjr",900,3,"y","n",6
"Middle Ganga","InGurjr",1000,2.76932882921711,"y","n",6
"Middle Ganga","InGhdvl",1100,3,"y","n",6
"Middle Ganga","InGhdvl",1200,3,"n","n",6
"Middle Ganga","InDelh*",1300,3,"y","y",6
"Middle Ganga","InDelh*",1400,3,"n","y",6
"Middle Ganga","InDelh*",1500,3,"n","y",6
"Middle Ganga","InMugl*",1600,3,"y","y",6
"Middle Ganga","InMugl*",1700,3,"n","y",6
"Middle Ganga","InMugl*",1800,3,"n","y",6
"Deccan","InDecNL",-2700,1,"y","n",6
"Deccan","InDecNL",-2600,1,"n","n",6
"Deccan","InDecNL",-2500,1,"n","n",6
"Deccan","InDecNL",-2400,1,"n","n",6
"Deccan","InDecNL",-2300,1,"n","n",6
"Deccan","InDecNL",-2200,1,"n","n",6
"Deccan","InDecNL",-2100,1,"n","n",6
"Deccan","InDecNL",-2000,1,"n","n",6
"Deccan","InDecNL",-1900,1,"n","n",6
"Deccan","InDecNL",-1800,1,"n","n",6
"Deccan","InDecNL",-1700,1,"y","n",6
"Deccan","InDecNL",-1600,1,"n","n",6
"Deccan","InDecNL",-1500,1,"y","n",6
"Deccan","InDecNL",-1400,1,"n","n",6
"Deccan","InDecNL",-1300,1,"y","n",6
"Deccan","InDecIA",-1200,1,"y","n",6
"Deccan","InDecIA",-1100,3,"y","n",6
"Deccan","InDecIA",-1000,3,"y","n",6
"Deccan","InDecIA",-900,3,"y","n",6
"Deccan","InDecIA",-800,3,"n","n",6
"Deccan","InDecIA",-700,3,"n","n",6
"Deccan","InDecIA",-600,3,"y","n",6
"Deccan","InDecIA",-500,3,"y","n",6
"Deccan","InDecIA",-400,3,"y","n",6
"Deccan","InMaury",-300,3,"y","y",6
"Deccan","InDecKg",-200,3,"y","n",6
"Deccan","InSataL",-100,3,"y","n",6
"Deccan","InSataL",0,3,"y","n",6
"Deccan","InSataL",100,3,"y","n",6
"Deccan","InSataL",200,3,"y","n",6
"Deccan","InVakat",300,3,"y","n",6
"Deccan","InVakat",400,3,"n","n",6
"Deccan","InKadam",500,3,"y","n",6
"Deccan","InChaBd",600,3,"y","n",6
"Deccan","InChaBd",700,3,"n","n",6
"Deccan","InRasht",800,3,"y","n",6
"Deccan","InRasht",900,3,"n","n",6
"Deccan","InChaKl",1000,3,"y","n",6
"Deccan","InHoysa",1200,3,"y","n",6
"Deccan","InKampi",1300,3,"y","n",6
"Deccan","InVijay",1400,3,"y","n",6
"Deccan","InVijay",1500,3,"y","n",6
"Deccan","InVijay",1600,3,"n","n",6
"Deccan","InMugl*",1700,3,"y","y",6
"Deccan","GbEmpr2",1800,3,"y","n",6
"Garo Hills","InGaroE",1800,2.1654751280328,"y","n",6
"Garo Hills","InGaroL",1900,3,"y","n",6
"Cambodian Basin","KhMekBA",-1200,2,"y","n",6
"Cambodian Basin","KhMekBA",-1100,2,"n","n",6
"Cambodian Basin","KhMekBA",-1000,2,"n","n",6
"Cambodian Basin","KhMekBA",-900,2,"n","n",6
"Cambodian Basin","KhMekBA",-800,2,"n","n",6
"Cambodian Basin","KhMekBA",-700,2,"n","n",6
"Cambodian Basin","KhMekBA",-600,2,"n","n",6
"Cambodian Basin","KhMekIA",-500,3,"y","n",6
"Cambodian Basin","KhMekIA",-400,3,"n","n",6
"Cambodian Basin","KhMekIA",-300,3,"n","n",6
"Cambodian Basin","KhMekIA",-200,3,"n","n",6
"Cambodian Basin","KhMekIA",-100,3,"n","n",6
"Cambodian Basin","KhMekIA",0,3,"n","n",6
"Cambodian Basin","KhMekIA",100,3,"n","n",6
"Cambodian Basin","KhMekIA",200,3,"n","n",6
"Cambodian Basin","KhFunaE",300,3,"y","n",6
"Cambodian Basin","KhFunaE",400,3,"n","n",6
"Cambodian Basin","KhFunaE",500,3,"n","n",6
"Cambodian Basin","KhFunaL",600,3,"y","n",6
"Cambodian Basin","KhChenl",700,3,"y","n",6
"Cambodian Basin","KhChenl",800,3,"n","n",6
"Cambodian Basin","KhAngkE",900,3,"y","n",6
"Cambodian Basin","KhAngkE",1000,3,"y","n",6
"Cambodian Basin","KhAngkC",1100,3,"y","n",6
"Cambodian Basin","KhAngkC",1200,3,"y","n",6
"Cambodian Basin","KhAngkL",1300,3,"y","n",6
"Cambodian Basin","KhAngkL",1400,3,"y","n",6
"Cambodian Basin","KhCambd",1500,3,"y","n",6
"Cambodian Basin","ThAyuth",1600,3,"y","n",6
"Cambodian Basin","ThAyuth",1700,3,"y","n",6
"Cambodian Basin","ThRattn",1800,3,"y","n",6
"Central Java","IdCJBun",-400,2,"y","n",6
"Central Java","IdCJBun",-300,2,"y","n",6
"Central Java","IdCJBun",-200,2,"y","n",6
"Central Java","IdCJBun",-100,2,"n","n",6
"Central Java","IdCJBun",0,2,"n","n",6
"Central Java","IdCJBun",100,2,"n","n",6
"Central Java","IdCJBun",200,2,"y","n",6
"Central Java","IdCJBun",300,2,"n","n",6
"Central Java","IdCJBun",400,2,"n","n",6
"Central Java","IdKalin",500,3,"y","n",6
"Central Java","IdKalin",600,3,"n","n",6
"Central Java","IdKalin",700,3,"y","n",6
"Central Java","IdMedng",800,3,"y","n",6
"Central Java","IdMedng",900,3,"y","n",6
"Central Java","IdMedng",1000,3,"n","n",6
"Central Java","IdKedir",1100,3,"y","n",6
"Central Java","IdKedir",1200,3,"y","n",6
"Central Java","IdMajap",1300,3,"y","n",6
"Central Java","IdMajap",1400,3,"n","n",6
"Central Java","IdMajap",1500,3,"n","n",6
"Central Java","IdMatrm",1600,3,"y","n",6
"Central Java","IdMatrm",1700,3,"n","n",6
"Kapuasi Basin","IdBrokE",1700,2.09045135459592,"y","n",6
"Kapuasi Basin","IdBrokE",1800,1.80939393010247,"n","n",6
"Kapuasi Basin","IdBrokL",1900,3,"y","n",6
"Middle Yellow River Valley","CnPeili",-7000,2.34155131167057,"y","n",6
"Middle Yellow River Valley","CnPeili",-6900,2.33665536577176,"n","n",6
"Middle Yellow River Valley","CnPeili",-6800,2.33126326718001,"n","n",6
"Middle Yellow River Valley","CnPeili",-6700,2.40763800177911,"n","n",6
"Middle Yellow River Valley","CnPeili",-6600,2.41166683502292,"n","n",6
"Middle Yellow River Valley","CnPeili",-6500,2,"n","n",6
"Middle Yellow River Valley","CnPeili",-6400,2,"n","n",6
"Middle Yellow River Valley","CnPeili",-6300,2,"n","n",6
"Middle Yellow River Valley","CnPeili",-6200,2,"n","n",6
"Middle Yellow River Valley","CnPeili",-6100,2,"n","n",6
"Middle Yellow River Valley","CnPeili",-6000,2,"n","n",6
"Middle Yellow River Valley","CnPeili",-5900,2,"n","n",6
"Middle Yellow River Valley","CnPeili",-5800,2,"n","n",6
"Middle Yellow River Valley","CnPeili",-5700,2,"n","n",6
"Middle Yellow River Valley","CnPeili",-5600,2,"n","n",6
"Middle Yellow River Valley","CnPeili",-5500,2,"n","n",6
"Middle Yellow River Valley","CnPeili",-5400,2,"n","n",6
"Middle Yellow River Valley","CnPeili",-5300,2,"n","n",6
"Middle Yellow River Valley","CnPeili",-5200,2,"n","n",6
"Middle Yellow River Valley","CnPeili",-5100,2,"n","n",6
"Middle Yellow River Valley","CnYngsh",-5000,2,"y","n",6
"Middle Yellow River Valley","CnYngsh",-4900,2,"n","n",6
"Middle Yellow River Valley","CnYngsh",-4800,2,"n","n",6
"Middle Yellow River Valley","CnYngsh",-4700,2,"n","n",6
